id,parent,name,common,rank,level,obs_worldwide
888884,342425,Bothrocalvia albolineata,Bothrocalvia albolineata,species,10,25
475801,475799,Thalassa,Thalassa,genus,20,25
488074,475801,Thalassa montezumae,Montezuma lady Beetle,species,10,25
385012,375373,Adoxellus flavihirtus,Yellow-haired ladybird,species,10,25
636759,373667,Bucolus,Bucolus,genus,20,25
882215,154560,Epilachna riveti,Epilachna riveti,species,10,24
887156,154560,Epilachna patricia,Epilachna patricia,species,10,24
1085854,418187,Eriopis heliophila,Eriopis heliophila,species,10,24
640755,373697,Mada,Mada,genus,20,24
926557,790658,Zagreus guttatus,Zagreus guttatus,species,10,24
959114,61791,Henosepilachna diekei,Henosepilachna diekei,species,10,24
700345,337902,Phrynocaria gratiosa,Phrynocaria gratiosa,species,10,24
488061,225631,Neoharmonia venusta venusta,Neoharmonia venusta venusta,subspecies,5,23
1075688,329604,Scymnobius ecuadoricus,Scymnobius ecuadoricus,species,10,23
777419,777418,Synona melanaria,Synona melanaria,species,10,23
566522,473575,Lioadalia intermedia,Lioadalia intermedia,species,10,23
1096539,52506,Adalia bipunctata revelierei,Adalia bipunctata revelierei,subspecies,5,23
490743,418187,Eriopis magellanica,Eriopis magellanica,species,10,23
906814,572670,Platynaspidius,Platynaspidius,genus,20,23
860101,68761,Chilocorus canariensis,Chilocorus canariensis,species,10,23
605469,334606,Micraspis univittata,Micraspis univittata,species,10,22
1114694,481873,Coleomegilla quadrifasciata octodecimpustulata,Coleomegilla quadrifasciata octodecimpustulata,subspecies,5,22
475796,475616,Sasajiscymnus,Sasajiscymnus,genus,20,22
899083,56735,Oenopia kirbyi,Oenopia kirbyi,species,10,22
482447,482446,Declivitata olivieri,Declivitata olivieri,species,10,22
1046642,333796,Heterocaria,Heterocaria,genus,20,22
654498,514244,Bulaea anceps,Bulaea anceps,species,10,22
488066,173300,Brachiacantha quadrillum,Brachiacantha quadrillum,species,10,21
547791,176696,Nephus redtenbacheri,Red-patched Nephus,species,10,21
334617,334606,Micraspis lineola,Micraspis lineola,species,10,21
697505,641306,Ortalia ochracea,Ortalia ochracea,species,10,21
775031,373697,Afissa,Afissa,genus,20,21
340837,68761,Chilocorus rubidus,Chilocorus rubidus,species,10,21
1264676,69204,Calvia albida,Calvia albida,species,10,21
603349,334606,Micraspis flavovittata,Micraspis flavovittata,species,10,20
503238,52507,Adalia conglomerata,Adalia conglomerata,species,10,20
690051,640756,Solanophila paykullii,Nightshade Lady Beetle,species,10,20
320401,176696,Nephus binaevatus,Nephus binaevatus,species,10,20
475795,475616,Nephaspis,Nephaspis,genus,20,20
1089438,133139,Hyperaspis sphaeridioides,Hyperaspis sphaeridioides,species,10,20
245923,231726,Stethorus punctum picipes,Spider mite destroyer,subspecies,5,20
1238976,154560,Epilachna azurea,Epilachna azurea,species,10,20
207644,207647,Illeis cincta,Illeis cincta,species,10,20
1075775,173300,Brachiacantha bistripustulata,Brachiacantha bistripustulata,species,10,20
217263,51703,Coccinella alta,High-country Lady Beetle,species,10,20
320332,173300,Brachiacantha uteella,Brachiacantha uteella,species,10,20
221377,48988,Hippodamia moesta,Sorrowful Lady Beetle,species,10,20
430181,132004,Scymnus blackburni,Scymnus blackburni,species,10,19
1080747,488138,Exoplectra miniata,Exoplectra miniata,species,10,19
215333,173300,Brachiacantha felina,Brachiacantha felina,species,10,19
989577,989575,Adira obscurocincta,Adira obscurocincta,species,10,19
989575,373697,Adira,Adira,genus,20,19
980459,154560,Epilachna convergens,Epilachna convergens,species,10,19
1118167,491987,Chnootriba fabriciana,Cucurbit Lady Beetle,species,10,19
458915,221376,Hippodamia glacialis glacialis,Hippodamia glacialis glacialis,subspecies,5,18
488062,173300,Brachiacantha tau,Brachiacantha tau,species,10,18
488112,173808,Diomus roseicollis,Diomus roseicollis,species,10,18
857564,154560,Epilachna sellata,Epilachna sellata,species,10,18
1337104,1337100,Afrocleta undulata,Sea-pumpkin Lady Beetle,species,10,18
343139,1375014,Scymnus apetzi,Scymnus apetzi,species,10,18
61528,61533,Propylea dissecta,Propylea dissecta,species,10,18
218201,173976,Delphastus pusillus,Whitefly Destroyer,species,10,17
842087,243969,Exochomus laeviusculus,Exochomus laeviusculus,species,10,17
656832,123830,Cheilomenes bidentata,Lipstick Lady Beetle,species,10,17
52883,52877,Halyzia sanscrita,Halyzia sanscrita,species,10,17
1189804,69204,Calvia sykesii,Calvia sykesii,species,10,17
888886,69204,Calvia quadrivittata,Calvia quadrivittata,species,10,17
1090297,55490,Cycloneda fulvipennis,Cycloneda fulvipennis,species,10,17
396428,253034,Rhyzobius acceptus,Rhyzobius acceptus,species,10,17
601678,337902,Phrynocaria unicolor,Phrynocaria unicolor,species,10,16
488096,132004,Scymnus difficilis,Scymnus difficilis,species,10,16
1156744,51703,Coccinella nivicola,Coccinella nivicola,species,10,16
1274444,641236,Novius punicus,Novius punicus,species,10,16
475794,354096,Scymnillini,Scymnillini,tribe,25,16
1118275,154560,Epilachna vincta,Epilachna vincta,species,10,16
805166,543922,Archegleis kingi,Archegleis kingi,species,10,16
869153,473861,Jauravia,Jauravia,genus,20,16
926559,790658,Zagreus cornejoi,Zagreus cornejoi,species,10,16
320473,209827,Hippodamia sinuata crotchi,Crotch's Lady Beetle,subspecies,5,16
1224495,790658,Zagreus hexasticta,Zagreus hexasticta,species,10,16
471619,373697,Afidentula,Afidentula,genus,20,16
320475,225438,Naemia seriata litigiosa,Western Seaside Lady Beetle,subspecies,5,16
700821,577710,Chnoodes,Chnoodes,genus,20,16
829196,154560,Epilachna decemguttata,Epilachna decemguttata,species,10,16
388647,173808,Diomus subclarus,Diomus subclarus,species,10,16
320457,333788,Hippodamia lunatomaculata lunatomaculata,Southern Crescent Lady Beetle,subspecies,5,16
333788,48988,Hippodamia lunatomaculata,Crescent Lady Beetle,species,10,16
479579,173300,Brachiacantha subfasciata,Short-banded Spurleg,species,10,15
176983,475793,Microweisea,Microweisea,genus,20,15
867729,61533,Propylea luteopustulata,Propylea luteopustulata,species,10,15
498852,133139,Hyperaspis silvestrii,Hyperaspis silvestrii,species,10,15
784962,448283,Orcus nummularis,Orcus nummularis,species,10,14
1046037,173976,Delphastus argentinicus,Delphastus argentinicus,species,10,14
1075846,373667,Erithionyx,Erithionyx,genus,20,14
680266,697505,Ortalia ochracea ochracea,Common Blue-eye Lady Beetle,subspecies,5,14
343126,133139,Hyperaspis reppensis,False-spotted Ladybird,species,10,14
1098482,333796,Microcaria,Microcaria,genus,20,14
1098483,1098482,Microcaria mulsanti,Microcaria mulsanti,species,10,14
1166684,368386,Sticholotis punctata,Sticholotis punctata,species,10,14
491353,56735,Oenopia sexareata,Oenopia sexareata,species,10,14
831194,55490,Cycloneda devestita,Cycloneda devestita,species,10,14
569494,68761,Chilocorus distigma,Chilocorus distigma,species,10,14
488060,225631,Neoharmonia venusta ampla,Neoharmonia venusta ampla,subspecies,5,14
413736,52506,Adalia bipunctata bipunctata,Adalia bipunctata bipunctata,subspecies,5,13
794507,54467,Psyllobora bisoctonotata,Psyllobora bisoctonotata,species,10,13
857568,775015,Toxotoma jujuyi,Toxotoma jujuyi,species,10,13
597474,154560,Epilachna discincta,Epilachna discincta,species,10,13
914125,333708,Coelophora duvaucelii,Coelophora duvaucelii,species,10,13
488058,128712,Coccinella californica johnsoni,Johnson's Lady Beetle,form,5,13
717196,133085,Myzia gebleri,Myzia gebleri,species,10,13
971901,1066322,Mononeda marginata,Mononeda marginata,species,10,13
230735,132004,Scymnus kansanus,Scymnus kansanus,species,10,13
320459,221376,Hippodamia glacialis lecontei,Hippodamia glacialis lecontei,subspecies,5,13
958424,55490,Cycloneda chilena,Cycloneda chilena,species,10,13
1040908,56735,Oenopia sauzeti,Oenopia sauzeti,species,10,13
396431,253034,Rhyzobius fagus,Rhyzobius fagus,species,10,13
906817,906814,Platynaspidius quinquepunctatus,Platynaspidius quinquepunctatus,species,10,13
1180033,55490,Cycloneda fryii,Cycloneda fryii,species,10,12
488174,133139,Hyperaspis wickhami,Hyperaspis wickhami,species,10,12
390564,376610,Hoangus venustus,Flax Ladybird,species,10,12
376610,373667,Hoangus,Hoangus,genus,20,12
661427,482446,Declivitata bohemani,Declivitata bohemani,species,10,12
1074359,640755,Mada inepta,Mada inepta,species,10,12
225153,176983,Microweisea misella,Micro Lady Beetle,species,10,12
869561,132004,Scymnus posticalis,Scymnus posticalis,species,10,12
1287491,176758,Neoharmonia erythroptera,Neoharmonia erythroptera,species,10,12
458916,221377,Hippodamia moesta moesta,Sorrowful Lady Beetle,subspecies,5,12
738585,69204,Calvia championorum,Calvia championorum,species,10,12
230739,132004,Scymnus rubricaudus,Scymnus rubricaudus,species,10,12
1182438,253033,Azya ilicis,Azya ilicis,species,10,11
980521,154560,Epilachna ovaloides,Epilachna ovaloides,species,10,11
776499,154560,Epilachna abrupta,Epilachna abrupta,species,10,11
787377,253033,Azya bioculata,Azya bioculata,species,10,11
1046648,1046642,Heterocaria delta,Heterocaria delta,species,10,11
1161248,154560,Epilachna reichei,Epilachna reichei,species,10,11
1413726,498267,Illeis koebelei amamiana,Illeis koebelei amamiana,subspecies,5,11
774636,68761,Chilocorus malasiae,Chilocorus malasiae,species,10,11
1122073,741867,Eupalea picta,Eupalea picta,species,10,11
868984,173300,Brachiacantha darlene,Brachiacantha darlene,species,10,11
475802,779243,Cryptognatha,Cryptognatha,genus,20,11
888181,154560,Epilachna extrema,Epilachna extrema,species,10,11
1232874,253035,Neda amandi,Neda amandi,species,10,11
1023222,133139,Hyperaspis esmeraldas,Hyperaspis esmeraldas,species,10,11
488163,133139,Hyperaspis punctata,Hyperaspis punctata,species,10,11
1078845,373659,Harpasus,Harpasus,genus,20,11
320346,243969,Exochomus subrotundus,Exochomus subrotundus,species,10,11
320395,133139,Hyperaspis taeniata,Ribboned Sigil Lady Beetle,species,10,11
732889,641236,Novius cruentatus,Novius cruentatus,species,10,11
320391,133139,Hyperaspis postica,Hyperaspis postica,species,10,11
715010,253035,Neda callispilota,Neda callispilota,species,10,11
495542,176696,Nephus bipunctatus,Nephus bipunctatus,species,10,11
1046643,1046642,Heterocaria barronensis,Heterocaria barronensis,species,10,11
627682,343123,Platynaspis capicola,Platynaspis capicola,species,10,11
488156,133139,Hyperaspis lugubris,Hyperaspis lugubris,species,10,11
1406597,893283,Cyrea ormanceayi,Cyrea ormanceayi,species,10,11
68760,68761,Chilocorus orbus,Chilocorus orbus,species,10,10
705921,55490,Cycloneda arcula,Cycloneda arcula,species,10,10
1077188,55490,Cycloneda vogli,Cycloneda vogli,species,10,10
1079928,893283,Cyrea tamara,Cyrea tamara,species,10,10
1369382,473818,Azya orbigera ecuadorica,Azya orbigera ecuadorica,subspecies,5,10
320472,126267,Coleomegilla maculata strenua,Coleomegilla maculata strenua,subspecies,5,10
488067,173300,Brachiacantha barberi,Brachiacantha barberi,species,10,10
235338,128994,Coccinella transversoguttata richardsoni,Transverse Lady Beetle,subspecies,5,10
458917,221380,Hippodamia quinquesignata quinquesignata,Hippodamia quinquesignata quinquesignata,subspecies,5,10
885842,333796,Macroilleis,Macroilleis,genus,20,10
885843,885842,Macroilleis hauseri,Macroilleis hauseri,species,10,10
1204243,55490,Cycloneda germainii,Cycloneda germainii,species,10,10
906815,906814,Platynaspidius maculosa,Platynaspidius maculosa,species,10,10
320463,51703,Coccinella difficilis,Satellite Lady Beetle,species,10,10
498863,368386,Sticholotis ruficeps,Sticholotis ruficeps,species,10,10
1052717,225438,Naemia seriata seriata,Naemia seriata seriata,subspecies,5,10
396440,253034,Rhyzobius ventralis,Gumtree Scale Ladybird,species,10,10
874745,176902,Mulsantina lynx,Mulsantina lynx,species,10,9
1180016,253035,Neda boliviana,Neda boliviana,species,10,9
488154,133139,Hyperaspis gemina,Hyperaspis gemina,species,10,9
1094474,131990,Tytthaspis gebleri,Tytthaspis gebleri,species,10,9
950051,126268,Coleomegilla cubensis,Coleomegilla cubensis,species,10,9
1261352,790658,Zagreus jordani,Zagreus jordani,species,10,9
543688,543686,Neocalvia dentatofasciata,Neocalvia dentatofasciata,species,10,9
460287,460288,Cheilomenes propinqua vicina,Cheilomenes propinqua vicina,subspecies,5,9
697300,482446,Declivitata hamata,Humbug Lady Beetle,species,10,9
225809,176696,Nephus sordidus,Nephus sordidus,species,10,9
647532,471619,Afidentula godarti,Afidentula godarti,species,10,9
481778,173177,Anatis lebasi,Anatis lebasi,species,10,9
893291,1038541,Dilatitibialis,Dilatitibialis,genus,20,9
177204,333796,Macronaemia,Macronaemia,genus,20,9
473863,473861,Pharoscymnus,Pharoscymnus,genus,20,8
483033,211369,Stethorus histrio,Stethorus histrio,species,10,8
1133541,132004,Scymnus flagellisiphonatus,Scymnus flagellisiphonatus,species,10,8
493943,211369,Stethorus cantonensis,Stethorus cantonensis,species,10,8
899089,54467,Psyllobora pauline,Psyllobora pauline,species,10,8
1110805,48988,Hippodamia koebelei,Hippodamia koebelei,species,10,8
407341,211369,Stethorus bifidus,Stethorus bifidus,species,10,8
661429,697300,Declivitata hamata pygmaea,Humbug Lady Beetle [pygmaea],subspecies,5,8
1234163,55490,Cycloneda graphiptera,Cycloneda graphiptera,species,10,8
337901,337902,Phrynocaria congener,Phrynocaria congener,species,10,8
320468,475794,Zilus,Velvethead Lady Beetles,genus,20,8
225804,176696,Nephus flavifrons,Nephus flavifrons,species,10,8
623366,473861,Cephaloscymnini,Cephaloscymnini,tribe,25,8
1150837,55490,Cycloneda puncticollis,Cycloneda puncticollis,species,10,8
780088,491941,Cryptogonus robustus,Cryptogonus robustus,species,10,8
320341,173976,Delphastus catalinae,Delphastus catalinae,species,10,8
320478,51703,Coccinella prolongata,Prolongate Lady Beetle,species,10,8
1094811,473856,Tetrabrachini,Tetrabrachini,tribe,25,8
640627,1094811,Tetrabrachys,Tetrabrachys,genus,20,8
882217,154560,Epilachna aequatorialis,Epilachna aequatorialis,species,10,8
1150647,333790,Poriini,Poriini,tribe,25,8
1150698,1150647,Poria,Poria,genus,20,8
320385,133139,Hyperaspis pleuralis,Side-spotted Sigil Lady Beetle,species,10,8
221375,48988,Hippodamia falcigera,Sickle-marked Lady Beetle,species,10,8
503794,253033,Azya scutata,Azya scutata,species,10,8
368385,368386,Sticholotis quadrimaculata,Sticholotis quadrimaculata,species,10,8
326428,326427,Coccinula sinuatomarginata,Coccinula sinuatomarginata,species,10,8
343138,132004,Scymnus abietis,Scymnus abietis,species,10,8
320330,173264,Brumoides histrio,Lepine Lady Beetle,species,10,8
1063408,55490,Cycloneda ecuadorica,Cycloneda ecuadorica,species,10,8
224311,177204,Macronaemia episcopalis,Episcopal Ladybird,species,10,8
1101672,133139,Hyperaspis pseudodonzeli,Hyperaspis pseudodonzeli,species,10,8
869616,68761,Chilocorus shirozui,Chilocorus shirozui,species,10,7
980677,154560,Epilachna dorsigera,Epilachna dorsigera,species,10,7
488059,209827,Hippodamia sinuata sinuata,Hippodamia sinuata sinuata,subspecies,5,7
488073,173300,Brachiacantha lepida,Lepidine Spurleg Lady Beetle,species,10,7
893877,378114,Serangium bellum,Serangium bellum,species,10,7
1049378,133139,Hyperaspis concolor,Hyperaspis concolor,species,10,7
1041029,176696,Nephus kiesenwetteri,Nephus kiesenwetteri,species,10,7
1104874,373697,Afissula,Afissula,genus,20,7
1078849,1078845,Harpasus zonatus,Harpasus zonatus,species,10,7
904121,132004,Scymnus bicolor,Scymnus bicolor,species,10,7
1249424,473861,Stictobura,Stictobura,genus,20,7
1249427,1249424,Stictobura semipolita,Stictobura semipolita,species,10,7
511713,373697,Afidenta,Afidenta,genus,20,7
1224758,779243,Calloeneis,Calloeneis,genus,20,7
1146400,132004,Scymnus nubilus,Scymnus nubilus,species,10,7
1330650,54467,Psyllobora decipiens,Psyllobora decipiens,species,10,7
1090151,173264,Brumoides ohtai,Brumoides ohtai,species,10,7
1224760,1224758,Calloeneis signata,Calloeneis signata,species,10,7
1039244,133139,Hyperaspis vinciguerrae,Pitchfork lady beetle,species,10,7
1008199,132004,Scymnus rubicundus,Scymnus rubicundus,species,10,7
1371625,51703,Coccinella ainu,Coccinella ainu,species,10,7
981287,1038541,Hinda,Hinda,genus,20,7
1148785,154560,Epilachna circumcincta,Epilachna circumcincta,species,10,7
471621,471619,Afidentula bisquadripunctata,Afidentula bisquadripunctata,species,10,7
794625,130576,Anisosticta kobensis,Anisosticta kobensis,species,10,7
1227094,641236,Novius virginalis,Native Anovia,species,10,7
887010,61791,Henosepilachna boisduvali,Henosepilachna boisduvali,species,10,7
910360,69204,Calvia shirozui,Calvia shirozui,species,10,7
678678,641236,Novius bellus,Novius bellus,species,10,7
805167,543922,Archegleis interrupta,Archegleis interrupta,species,10,7
1238208,143949,Curinus colombianus,Curinus colombianus,species,10,7
869156,869153,Jauravia limbata,Jauravia limbata,species,10,6
891829,418187,Eriopis andina,Eriopis andina,species,10,6
912449,418187,Eriopis nobilis,Eriopis nobilis,species,10,6
56733,56735,Oenopia billieti,Oenopia billieti,species,10,6
1117809,475802,Cryptognatha gemellata,Cryptognatha gemellata,species,10,6
952887,418187,Eriopis loaensis,Eriopis loaensis,species,10,6
1077722,56735,Oenopia scalaris,Oenopia scalaris,species,10,6
920580,56735,Oenopia hirayamai,Oenopia hirayamai,species,10,6
905758,132004,Scymnus femoralis,Heath Scymnus,species,10,6
927606,124431,Cycloneda sanguinea limbifer,Cycloneda sanguinea limbifer,subspecies,5,6
1249503,378114,Serangium japonicum,Serangium japonicum,species,10,6
1370132,243969,Exochomus jamaicensis,Jamaican shield ladybeetle,species,10,6
218430,173893,Didion punctatum,twice-stained miniature,species,10,6
173893,475616,Didion,Didion,genus,20,6
320348,243969,Exochomus metallicus,Exochomus metallicus,species,10,6
320469,475794,Zagloba,Zagloba,genus,20,6
1079681,491941,Cryptogonus ohtai,Cryptogonus ohtai,species,10,6
361526,48988,Hippodamia washingtoni,Washington's Lady Beetle,species,10,6
326425,326427,Coccinula sinensis,Coccinula sinensis,species,10,6
458913,217265,Coccinella hieroglyphica kirbyi,Coccinella hieroglyphica kirbyi,subspecies,5,6
961206,606184,Tenuisvalvae deyrrollei,Tenuisvalvae deyrrollei,species,10,6
1269768,333796,Alloneda,Alloneda,genus,20,6
1326506,333790,Plotinini,Plotinini,tribe,25,6
790192,700821,Chnoodes chaudoiri,Chnoodes chaudoiri,species,10,6
1227095,641236,Novius circumclusa,Shadow-backed Anovia,species,10,6
528939,61791,Henosepilachna indica,Henosepilachna indica,species,10,6
488072,215336,Brachiacantha quadripunctata quadripunctata,Brachiacantha quadripunctata quadripunctata,subspecies,5,6
488142,133139,Hyperaspis caseyi,Hyperaspis caseyi,species,10,6
547297,132004,Scymnus nigrinus,Black Scymnus,species,10,6
1098656,132004,Scymnus hoffmanni,Scymnus hoffmanni,species,10,6
230733,132004,Scymnus fraternus,Scymnus fraternus,species,10,6
849809,475616,Horniolus,Horniolus,genus,20,6
852511,54467,Psyllobora lata,Psyllobora lata,species,10,6
980679,154560,Epilachna walteri,Epilachna walteri,species,10,6
893302,333796,Spilindolla,Spilindolla,genus,20,6
474256,176902,Mulsantina luteodorsa,Saffron Lady Beetle,species,10,6
893303,893302,Spilindolla vigintiduonotata,Spilindolla vigintiduonotata,species,10,6
320456,221377,Hippodamia moesta bowditchi,Bowditch's Lady Beetle,subspecies,5,6
748321,211369,Stethorus gilvifrons,Stethorus gilvifrons,species,10,5
877167,55490,Cycloneda vandenbergae,Cycloneda vandenbergae,species,10,5
481874,126267,Coleomegilla maculata maculata,Coleomegilla maculata maculata,subspecies,5,5
981289,981287,Hinda designata,Hinda designata,species,10,5
458918,209827,Hippodamia sinuata spuria,Hippodamia sinuata spuria,subspecies,5,5
488104,320468,Zilus horni,Eastern Velvethead Ladybug,species,10,5
488173,133139,Hyperaspis weisei,Hyperaspis weisei,species,10,5
893252,640755,Mada synemia,Mada synemia,species,10,5
892416,1038541,Serratitibia,Serratitibia,genus,20,5
908700,132004,Scymnus mitior,Scymnus mitior,species,10,5
1094971,52506,Adalia bipunctata frigida,Adalia bipunctata frigida,subspecies,5,5
959523,68761,Chilocorus similis,Chilocorus similis,species,10,5
1104873,1104874,Afissula expansa,Afissula expansa,species,10,5
710808,1375014,Scymnus schmidti,Schmidt's Scymnus,species,10,5
905614,905622,Pseudoryssomus,Pseudoryssomus,genus,20,5
905622,473856,Oryssomini,Oryssomini,tribe,25,5
544019,52877,Halyzia straminea,Halyzia straminea,species,10,5
318484,51702,Coccinella septempunctata septempunctata,Coccinella septempunctata septempunctata,subspecies,5,5
1061143,173300,Brachiacantha groendali,Brachiacantha groendali,species,10,5
1250569,337902,Phrynocaria perrotteti,Phrynocaria perrotteti,species,10,5
547291,56735,Oenopia impustulata,Oenopia impustulata,species,10,5
1081445,475802,Cryptognatha auriculata,Cryptognatha auriculata,species,10,5
498858,329604,Scymnobius bilucernarius,Scymnobius bilucernarius,species,10,5
1337103,1337100,Afrocleta eckloni,Kriedoring Lady Beetle,species,10,5
320403,176696,Nephus guttulatus,Nephus guttulatus,species,10,5
221374,48988,Hippodamia expurgata,Expurgate Lady Beetle,species,10,5
1154833,475796,Sasajiscymnus hareja,Sasajiscymnus hareja,species,10,5
926110,54467,Psyllobora rufosignata,Psyllobora rufosignata,species,10,5
475803,373659,Arawana,Arawana,genus,20,5
320376,133139,Hyperaspis inflexa,Hyperaspis inflexa,species,10,5
774978,774973,Diekeana alternans,Diekeana alternans,species,10,5
1075751,133139,Hyperaspis conclusa,Hyperaspis conclusa,species,10,5
668924,61791,Henosepilachna bifasciata,Henosepilachna bifasciata,species,10,5
473860,54467,Psyllobora schwarzi,Schwarz's Fairy Lady Beetle,species,10,5
218476,173808,Diomus debilis,Diomus debilis,species,10,5
1270575,475796,Sasajiscymnus kurohime,Sasajiscymnus kurohime,species,10,5
473864,473863,Pharoscymnus flexibilis,Indian Lady Beetle,species,10,4
1137696,790658,Zagreus tetraspilus,Zagreus tetraspilus,species,10,4
984971,154560,Epilachna languida,Epilachna languida,species,10,4
980463,154560,Epilachna rauli,Epilachna rauli,species,10,4
458912,215467,Brumoides septentrionis septentrionis,Brumoides septentrionis septentrionis,subspecies,5,4
488069,173300,Brachiacantha bollii,Brachiacantha bollii,species,10,4
488097,475796,Sasajiscymnus tsugae,Sasajiscymnus tsugae,species,10,4
885818,154560,Epilachna confusa,Epilachna confusa,species,10,4
882214,154560,Epilachna ecuadorica,Epilachna ecuadorica,species,10,4
1139440,154560,Epilachna nigrovittata,Epilachna nigrovittata,species,10,4
969857,333796,Egleis,Egleis,genus,20,4
892081,969857,Egleis adjuncta,Egleis adjuncta,species,10,4
1065211,641236,Novius concolor,Novius concolor,species,10,4
954660,460288,Cheilomenes propinqua nilotica,Cheilomenes propinqua nilotica,subspecies,5,4
423764,154560,Epilachna dodecastigma,Epilachna dodecastigma,species,10,4
940435,154560,Epilachna spreta,Epilachna spreta,species,10,4
1123634,154560,Epilachna hektea,Epilachna hektea,species,10,4
1064003,640627,Tetrabrachys marginatus,Tetrabrachys marginatus,species,10,4
903947,375591,Apolinus terminalis,Apolinus terminalis,species,10,4
928531,132004,Scymnus taishuensis,Scymnus taishuensis,species,10,4
926556,790658,Zagreus constantini,Zagreus constantini,species,10,4
1238407,790658,Zagreus adelae,Zagreus adelae,species,10,4
1280915,56735,Oenopia walteri,Oenopia walteri,species,10,4
1358820,333796,Eumegilla,Eumegilla,genus,20,4
1358821,1358820,Eumegilla variolosa,Eumegilla variolosa,species,10,4
1252463,54467,Psyllobora kirschi,Psyllobora kirschi,species,10,4
565941,68761,Chilocorus infernalis,Chilocorus infernalis,species,10,4
565951,51703,Coccinella luteopicta,Coccinella luteopicta,species,10,4
320354,475793,Gnathoweisea,Gnathoweisea,genus,20,4
337032,56735,Oenopia mimica,Oenopia mimica,species,10,4
320419,132004,Scymnus coniferarum,Scymnus coniferarum,species,10,4
331768,54467,Psyllobora bisigma,Galápagos Fairy Lady Beetle,species,10,4
221371,48988,Hippodamia americana,American Lady Beetle,species,10,4
230730,132004,Scymnus cervicalis,Scymnus cervicalis,species,10,4
320338,623366,Cephaloscymnus,Cephaloscymnus,genus,20,4
1189857,133139,Hyperaspis funesta,Hyperaspis funesta,species,10,4
1173270,1173269,Docimocaria princeps,Docimocaria princeps,species,10,4
230741,132004,Scymnus semiruber,Scymnus semiruber,species,10,4
1263634,51703,Coccinella repanda,Coccinella repanda,species,10,4
320450,320469,Zagloba ornata,Zagloba ornata,species,10,4
1149117,975680,Parexochomus pubescens,Parexochomus pubescens,species,10,4
1227091,641236,Novius fumidus,Novius fumidus,species,10,4
1231172,55490,Cycloneda meander,Cycloneda meander,species,10,4
1271134,126267,Coleomegilla maculata limensis,Coleomegilla maculata limensis,subspecies,5,4
1323433,334606,Micraspis yunnanensis,Micraspis yunnanensis,species,10,4
737410,132004,Scymnus quadrillum,Scymnus quadrillum,species,10,4
1310341,1326506,Sphaeroplotina,Sphaeroplotina,genus,20,4
1173269,333796,Docimocaria,Docimocaria,genus,20,4
940495,154560,Epilachna marginella,Epilachna marginella,species,10,4
1391355,640755,Mada virgata,Mada virgata,species,10,4
789404,55490,Cycloneda ocelligera,Cycloneda ocelligera,species,10,4
1244239,55490,Cycloneda delauneyi,Cycloneda delauneyi,species,10,4
320393,133139,Hyperaspis revocans,Hyperaspis revocans,species,10,4
488157,133139,Hyperaspis levrati,Hyperaspis levrati,species,10,4
488166,133139,Hyperaspis ornatella,Hyperaspis ornatella,species,10,4
849818,849809,Horniolus fortunatus,Horniolus fortunatus,species,10,4
874734,133139,Hyperaspis polita,Hyperaspis polita,species,10,4
488136,215467,Brumoides septentrionis hogei,Brumoides septentrionis hogei,subspecies,5,4
980665,253035,Neda tredecimsignata,Neda tredecimsignata,species,10,4
498851,133139,Hyperaspis pantherina,Hyperaspis pantherina,species,10,4
320363,133139,Hyperaspis annexa,Hyperaspis annexa,species,10,4
320374,133139,Hyperaspis fastidiosa,Hyperaspis fastidiosa,species,10,4
606182,606184,Tenuisvalvae parenthesis,Tenuisvalvae parenthesis,species,10,4
450477,173300,Brachiacantha albifrons,White-fronted Spurleg Lady Beetle,species,10,4
1151034,333796,Isora,Isora,genus,20,4
455667,68761,Chilocorus tricyclus,Chilocorus tricyclus,species,10,3
455671,133139,Hyperaspis troglodytes,Hyperaspis troglodytes,species,10,3
1179842,1179843,Cladis nitidula,Cladis nitidula,species,10,3
1179843,373667,Cladis,Cladis,genus,20,3
876993,154560,Epilachna radiata,Epilachna radiata,species,10,3
1194886,176696,Nephus yotsumon,Nephus yotsumon,species,10,3
775382,173808,Diomus thoracicus,Diomus thoracicus,species,10,3
775547,132004,Scymnus limbatus,Bordered Scymnus,species,10,3
488065,173300,Brachiacantha stephani,Brachiacantha stephani,species,10,3
488070,173300,Brachiacantha testudo,Brachiacantha testudo,species,10,3
488077,173300,Brachiacantha querceti,Brachiacantha querceti,species,10,3
488181,132004,Scymnus creperus,Scymnus creperus,species,10,3
1156599,333796,Pristonema,Pristonema,genus,20,3
973075,154560,Epilachna pastica,Epilachna pastica,species,10,3
1205522,154560,Epilachna albovittata,Epilachna albovittata,species,10,3
891828,154560,Epilachna discolor,Epilachna discolor,species,10,3
636761,636759,Bucolus cirrhosus,Bucolus cirrhosus,species,10,3
1045147,61791,Henosepilachna reticulata,Henosepilachna reticulata,species,10,3
1043548,334606,Micraspis satoi,Micraspis satoi,species,10,3
1041990,337902,Phrynocaria astrolabiana,Phrynocaria astrolabiana,species,10,3
1006307,790658,Zagreus carlosi,Zagreus carlosi,species,10,3
1120628,54467,Psyllobora dissimilis,Psyllobora dissimilis,species,10,3
946978,775031,Afissa dumerili,Afissa dumerili,species,10,3
805144,253034,Rhyzobius alphabeticus,Rhyzobius alphabeticus,species,10,3
